web-scraper-order,web-scraper-start-url,review,bubble_rating
1669039678-4221,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Excellent location. Within walking distance to Jonker Street and key sightseeing places are a stone's throw away. Room itself was big and bed was comfortable. I have to give special mention to the bathroom - it is huge and clean by any standards. Otherwise everything else was good. Our rooms faced the river so our balconies were generously sized.  There was a good spread at the breakfast table.

Would have given it a 5-star if not for the fact that the working table in one of our rooms were dirty - greasy food stains. Another thing to note was that there was dance music blasting into the wee hours (it was Sunday when we stayed). Although it was not the hotel's fault, it did affect our sleep and overall experience.",ui_bubble_rating bubble_40
1669039678-4222,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Veey good location walking distance to jonker street. Friendly service. Nice location. Rooms clean . We had the river view rooms which was very nice. Breakfast was good with wide choice and service staff very friendly,ui_bubble_rating bubble_50
1669039678-4223,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We are a family of 2 adults and 2 kids, stayed at the Studio Lago King room which is very spacious and more than enough room for us.  Especially love that it has the pull-out bed for the kids.  Location is very convenient as it is easily accessible to Jonker as well as the malls.  Overall service is good but housekeeping is a little inconsistent e.g. no floor mat given after 2nd day and no hand towels given after 3rd day.  Lovely rooftop pool with a great view but the crows which come to quench their thirst at the pool can rather irritating.",ui_bubble_rating bubble_40
1669039678-4224,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"If you take the river cruise in Melaka, you will surely notice Casa Del Rio right on the riverbank.  Such a great time sitting on the balcony of your room watching the goins on on the river.  The staff are well trained and gives great customer service that makes your stay worthwhile.  Buffet breakfast is just excellent!",ui_bubble_rating bubble_50
1669039678-4225,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Perfect location. Free basement parking. Attentive service but aged room. Bed and pillow is comfortable but room is old and needs to be refurbished. Lots of mould in the bathroom, slippers are thin. Toiletries are of inferior quality. Buffet breakfast is bleh. 

Will I stay here again? Only for the location and carpark.",ui_bubble_rating bubble_40
1669039678-4226,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Came here for second time to celebrate my anniversary and daughter's birthday. First was in 2020.

Thanks to Hakim for helping me to arrange the decoration for the room at the very last minute. We loved the decoration. Other staffs were friendly too. Thanks to Wayne & Niraj for taking our beautiful photos.

The thing we loved most about the hotel is the design and the big room with big bath tab. We loved to have the balcony facing the river. However, this can be disadvantage as the music from the opposite area was too noisy until almost midnight. The balcony sliding door was not sound proof. We came for the vibe so that was not so much an issue.

The infinitiy swimming pool had beautiful view. The hotel is walking distance to the Jonker Street, hard rock, boat station and beca. The breakfast was good. 

Casa del rio is still our favourite hotel in Melaka :)",ui_bubble_rating bubble_40
1669039678-4227,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Super Location, Nice cozy hotel, walking distance to the Jonker Street & food joints, The best part is the rooftop swimming pool, really enjoyed ! Breakfast spread is also okay, A bit pricy but one of the best option in Melaka",ui_bubble_rating bubble_50
1669039678-4228,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Nice hotel,  conveniently located near Jonker Street. The decor of the hotel is different from other modern ones so it was a nice change. Room is a comfortable size for the four of us. We requested for an extra bed. Bathroom was big. Nice view of the river. Friendly staff. Breakfast buffet was so so. The infinity pool over looks the river and has a nice view.",ui_bubble_rating bubble_40
1669039678-4229,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We like the environment of the hotel, quiet & not crowded. Walking distance to Jonker street, very convenience. No need to headache for searching for car park. Staff of hotel are very friendly and helpful. The room is big, clean (including balcony) & nice river view. However, the breakfast dun have much variety, my kid & I not really enjoy the breakfast.",ui_bubble_rating bubble_50
1669039678-4230,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Been here to propose marriage to my gf near the side fountain and she said yes ❤️The view here are superb and the staff are very friendly and helpful. Specially thanks to the Assistant manager Mohd Qayyum whom very helpful in coordinating stuff & etc! My proposal night was wonderful and memorable.  Definitely recommend!,ui_bubble_rating bubble_50
1669039678-4231,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"What is good; Great location, good view of the river from the rooms, peaceful ambience of rooms with spacious bathrooms, good customer service in general.

What is not so good; was noisy outside in the nights, could be due to Raya celebrations, expensive",ui_bubble_rating bubble_40
1669039678-4232,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Overall, everything was excellent except for the not functioning bath tub in my room (cannot drain water) and a bit dusty at certain area / corner in the room. Less options for breakfast, taste so-so. Other than that, it was a very nice stay here.",ui_bubble_rating bubble_50
1669039678-4233,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I still love the location and rooms but I miss the food (which used to be much better) and the little touches like ondeh ondeh and little notebooks in the rooms on arrival, as well as more generous supply of soap.",ui_bubble_rating bubble_40
1669039678-4234,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We spent a very enjoyable and relaxing short break at the Casa del Rio Melaka. Infact, we were so impressed by the facilities and the service that we decided to extend our stay from 2 to 3 nights. The relaxed atmosphere and professional service at the hotel was a major factory in making this a memorable trip. The Deluxe bedroom was very spacious and well appointed, with an excellent comfortable bed. The hotel also has the added benefit of being in the centre of the main tourist area of Melaka. I would definitely recommend the Casa del Rio Melaka to anyone who enjoys experiencing a little bit of luxury and relaxation on their holiday.",ui_bubble_rating bubble_50
1669039678-4235,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Their service and hotel service is overall decent but if you are looking for 5 star service, you would be disappointed. I guess hotel is lack of tourist for last 2 years covid period, and short of resource that make this hotel management hard. As soon as I enter the room, I didn't feel the room is not cleaned properly especially balcony was full of fallen leaves. Gym does not have AC because it was broken since 2021/12, Shuttle service was not punctual, restaurant staff were not communicated each other that made double charge. But Breakfast was ok and especially Afternoon tea is highly recommended, location is perfect, right across the jonker market, so if you are staying over the weekend, this hotel is the place.",ui_bubble_rating bubble_40
1669039678-4236,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Went for Ramadan Buffet at Casa Del Rio. The hotel was superb.  Service 5 star... Welcome and greet by friendly security at the hotel basement. Front Desk staff esort to the restaurant. The food delicious and fantastic.. they serve Nasi Kandar OMG the best in town... kambing bakar, homemade burger and lemang also nice. hope to be back after raya for the nasi kandar again...",ui_bubble_rating bubble_50
1669039678-4237,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We had a wonderful weekend stay in one of the river view rooms.  It was great being able to sit on the balcony and watch the world go by!  The room was very comfortable and extremely clean.

All of the staff were very helpful and keen to go the extra mile.

The location is excellent with free underground parking.",ui_bubble_rating bubble_50
1669039678-4238,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Thank you very much for all your kindness. I really feel at home..Thank you for the room deco n cake n dodol. I really love them. First book through trip.com then something coming  have to cancelled. Then get great offer book again. So much to tell but to conclude unforgettable moment here. No wonder this hotel rated the best hotel in Malacca.,ui_bubble_rating bubble_50
1669039678-4239,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Wanted to give it between a 3.5 & a 4.0 out of 5....so lets see what's the pros & cons of this hotel:

Why it deserves a 5.0:
1. The location - it's the best hotel river front location within Melaka's star attraction - Jonker Street. U don't have to go far from all the main attractions from here. Super perfect location for walking.

2. Its the biggest hotel u can find in Jonker Street with ample parking for your car and spacious room with a big bathroom.

3. The staff are super friendly, even the waiter really waits and changes your plate everytime u finish your food.

4. The Mediterranean theme with terracotta tiles and looks along with the huge water fountain pool at the lobby makes you feel really calm and relaxed.

5. The rooftop infinity pool overlooking surrounding area is awesome. 

6. The free sorbet upon check in is really refreshing and something unique not found in other hotels. And so was the complimentary in-room small pack of Dodol - a local traditional sweet dessert made of coconut, like a Mochi.

7. The pillows were very comfy and the bed was perfectly firm but not hard.

8. The orange juice for breakfast at the restaurant was real squeezed orange juice and the selection of tea n coffee were good. So were the mini waffles and pancakes. The honey dew, water melon and papaya slices were sweet and fresh. The Roti Canai was superb along with the Dhal and Chicken curry.     

Why it's a 3.5 - 4 out of 5:
1. The interior looks dated - the tv in the room is still an old 10 year Panasonic Plasma TV that i guess was the original TV when they 1st opened in 2012.

2. What happened to the roll of cold towel we saw in the ad upon check-in? We didn't get this.... would've been really nice for a 5star.

3. Wow.. there's a Mini-Compo Hi-Fi with a remote in the room! Never imagined in 2022 an actual Mini-Compo Hi-Fi still exists. I tght it was part of the decor.

4. A 5star hotel with a max internet speed of only 4.0mbps?? Really? Are u guys still with TM Net? Even my stay at a 3 star hotel in JB got Unifi 30mbps. I feel like i am in the 90s....Come on....its 2022 guys.

5. The sambal for the nasi lemak for breakfast was a major disappoinment. Please get a better sambal for this prized national dish.

6. No complimentary mini bottle of hand sanitizer. Most hotels, even 3 star hotels are providing this in their rooms for their guests for free these days. Its very thoughtful and convenient to have one in the pocket. A pack of 2 disposable masks too would be thoughtful.

7. The mini refrigerator's temperature knob is missing the label, so not sure where to turn to make it cool. I guess the fridge is as old as the hotel - since April 2012.

8. Only one piece of plastic laundry bag - if you come as a couple, then u gotta share. 2 would be good. We've stayed in established 5 star hotels before.... usually, their laundry bags are cotton or high quality weaved bags that u bring home as souvenirs for memories. Nope u don't have it here, coz i guess its part of cost cutting measures post Covid-19 pandemic.

9. In house restaurant food choices is limited - what a shame. Would have been good, because the river front setting makes it perfect for romantic dinners or BBQ.

That's it. A 3.5 - 4.0 rating is our call. Hope they can improve. Love to be back!",ui_bubble_rating bubble_30
1669039678-4240,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Over the years stayed at this place few times. And I find this place comfortable as always. Attentive caring staffs and the well maintained facility even in low occupancy due to the pandemic. Shot walk for joker street night market (weekend only). Great Melaka food. and relax and sit by the river. I love this place for short getaways.,ui_bubble_rating bubble_50
1669039678-4241,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"The room is spacious and nice, well maintained and clean. Many choices of food for buffet breakfast and very tasty. Overall it was a pleasant stay. Location is strategic- walking distance to Hard Rock Cafe, Banda Hilir, etc.",ui_bubble_rating bubble_50
1669039678-4242,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"This is our 3rd visit and it was not as lovely like the previous. During this pandemic most hotels cant keep up to the standard anymore and sad to see Casa Del Rio is one of them. This hotel has lost its shine. We had cleanliness issues with our room which is unacceptable during this time around. We took pics of the dirty bathroom but decided not to upload it here. No more turndown services, spas, which in my opinion should be replace with something fair enough for guests. Not to bargain on the rates because of the standard that the hotel once had, but it has to be a win² situation. Lucky.. some of the hotel's staff was very helpful that day.. saving our stay there from becoming a disaster..",ui_bubble_rating bubble_30
1669039678-4243,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Pleasent stay & friendly staff.. value for money.. walking distance to main attraction place i.e nearby to jonker walk.. melaka river .. variety choice of food for breakfast .. food is delicious .. overall worth it 😊,ui_bubble_rating bubble_50
1669039678-4244,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Amaze by the room facing the sg melaka. The vibe of sg melaka is stunning. The staff is very polite and very responsive. They made everything easy for me with my 3 kids staying here. The pool facing the town is amazing. Having fun swimming with the view of menara taming sari!,ui_bubble_rating bubble_50
1669039678-4245,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Great location within walking distance to atttactions and river cruise. Room a bit small but the hotel deco is nice. Stayed at riverview room directly across the jetty. river itself is not very clean but you get to see how lively the area is and nicely lighted at night,ui_bubble_rating bubble_40
1669039678-4246,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I have been looking for hotel that is near to the heritage area and Casa del rio is one of them. Since we have not been traveling due to the pandemic, we take the opportunity to stay in Melaka for two nights. 

The hotel is situated next to the river near the historical area. It is walking distance to Jonker Walk, the Stadhuys, A’Famosa and the Melaka Boat Ride jetty.

Booking via the hotel official website is easy and it comes with brekafast. Checking in is a breeze. The front office assistant were cheerful and explained every detail realting to our stay. During this Covid season, the pool needs booking and they have to limit the number of guests using the pool. Breakfast also have time slot that you need to choose from but that is really good in view of the current situation.

The room is spacious and comes with a balcony. Different from other hotels that I have stayed in Melaka. Everything works and tastefully decorated. There is a bath tub that comes with bath salt for you to enjoy. I think that’s a nice addition snce you have the bath tub. No complain about the bed which is big and comfy. However, there is mosquito in the room and in the second night it is a nuisance. There is a mosquito repellent but I think housekeeping did not check the content on a daily basis (the bottle is empty when I checked this morning).

We did order from the room service menu. The food are good. Fish and chips was nicely done. Not oily and the fish is still soft and tender. The spaghetti is also nice and I believe it is even better if you enjoy it at the restaurant. Breakfast selection is nice but if they could serve local nyonya kueh as part of the offering, it will be even better. 

This hotel is one of the best place to stay if you wish to explore the heritage area of Melaka. You can also walk along the river in the morning or evening and see Melaka from a different angle. Want to go shopping, Dataran Pahlawan Mall is only 15 minutes walk or you can always take the shuttle provided.

It was a wonderful experience at Casa Del Rio.",ui_bubble_rating bubble_50
1669039678-4247,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"The staffs are friendly and we were greeted with warm welcome. The room is spacious and clean. Nice view and very near to the famous Jonker Walk. The breakfast was good, too. I love the water fountains and also very beautiful building.",ui_bubble_rating bubble_40
1669039678-4248,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"This is a beautiful place for a vacation. The staff were welcoming, amenities were excellent and everything went smoothly during our stay. One small area of improvement would be the breakfast spread, as some items were too salty and some tasteless. Variety could be improved as well. Otherwise a wonderful stay.",ui_bubble_rating bubble_50
1669039678-4249,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Fantastic hotel in Melaka, they really follow the SOP to ensure we are safe and enjoy the stay. Front desk very helpful and friendly. Always with smile and greet me n my family everytime pass by reception counter. Iz from reception very humble and always willing to help guest. He very efficient handling with problem.  We had fun and felt very comfortable with the environment of this hotel. Lastly i will return back to stay at this wonderful hotel.",ui_bubble_rating bubble_50
1669039678-4250,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We decided to spend our short vacation in Melaka and stayed at Casa del Rio Melaka for 2 nights recently.  Check in was smooth and efficient by the Front Desk Team.  Concierge was very helpful with our bags.. Our River View Room assigned to us had a superb view.  From the room balcony, we can see most of the historical buildings.  The best of staying here is the hotel location -  walking distance to Jonker's Street and the nearby historical places. As for the hotel room -  the room was beautifully decorated, air conditioner in the room is good and all the amenities was excellent.  In the mornings, we have breakfast at River Grill Restaurant and the Restaurant Chefs have prepared various local breakfast dishes. Overall stay experience was very good and would recommend your next stay here.  Our big thank you to all the staff and management of Casa Del Rio Melaka.",ui_bubble_rating bubble_50
1669039678-4251,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Love everything in here! Really enjoys the management super friendly and helpful. Food in house so delicious and presentable. Clean and awesome riverview. Definately Will come again here really…..🥰🥰,ui_bubble_rating bubble_50
1669039678-4252,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"My wife and I were here from 4/11 and 5/11 and we stayed in the Presidential Suite. Here’s my feedback;

The Good Points
a)	The location is very strategic. It’s almost smack in the middle of all the food places and tourist attractions that you want to visit in Jonker Street. Moving around is easy, as everything is somewhat walking distance, about 15-30Min max. 
b)	The hotel facilities, swimming pool, room/toilet amenities, overall lobby and room deco was amazing. You know you’re in a 5 Star establishment.
c)	The hotel staffs were friendly and courteous. 
d)	The entire hotel premise and the rooms were very clean, and well maintained (well hygienic too)
e)	The view of outside the room facing the Lago/river, was really nice.

The Bad Points
a)	The buffet breakfast served daily had poor variety, but at least the food tasted decently OK.
b)	The hotel’s in-house kitchen and in-house bar closes very early around 10pm daily, due to the new COVID-19 SOP.
a)	The TV in the room is an old TV. Hence, when watching the movies on TV, the sharpness is bad. Furthermore, the number of channels provided via the TV is very little. I think there were no more than20 channels max.

Will I Return Again: Yes",ui_bubble_rating bubble_50
1669039678-4253,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I felt assured as they took SOP (safety protocol) seriously, by checking our digital vacc certs upon check-in, and advised us to scan MySej everytime we re-entered the hotel. 

I was told that the hotel occupancy was at 85% at that time, but it didn’t feel crowded, in fact, it felt quite empty, maybe due to the layout of the hotel. Even during breakfast we could practice distancing as we had to pre-book our breakfast time to ensure the diners are staggered out. Breakfast was buffet, but they took our orders for coffee and eggs and bring to our tables, so that there’s no crowding at the usual places. 

The rooms looked and felt clean. 

Compliments must go to the staff as they were very helpful and friendly.",ui_bubble_rating bubble_50
1669039678-4254,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Rooms was nice and tidy. Corner unit a plus. Need to improve on housekeeping room cleaning up timing. Breakfast spread was good and acceptable choices. Thanks Mr.Faiz for arranging our room despite he was on leave.,ui_bubble_rating bubble_50
1669039678-4255,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Overall is good! I love the morning walk along the available tracks with good view. Clean environment with courteous staff from inside kitchen to the outside reception. Many heritage spots with walking distance.,ui_bubble_rating bubble_50
1669039678-4256,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Stayed here for the first time for my wedding anniversary. One of the best hotel experiences I had in a long time. The staff were friendly and attended to every request I needed. Keep it up and I hope to come again in the future.,ui_bubble_rating bubble_50
1669039678-4257,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"The hotel was great and all of the staff very helpful, friendly and COVID concerned.  Due to the MCO, there was no room service available after 8pm, at no fault of the hotel.  Most of the facilities were closed (gym, spa and pool), but the staff did their best in tough times.

The only food available was room service, but this was very good.  I hope to be back in better times to enjoy the full facility.",ui_bubble_rating bubble_50
1669039678-4258,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Casa del Rio is one of the best boutique hotel to be found in Malacca. I hope that covid-19 pandemic will be over soon so that the turn-down service would be available again where it consist of the burning of essential oil, with the sweet-scented aroma, it's really sooth and calm me, also giving an artful appeal to the room, mosquitoe coil; of course to repel mosquitoes on the balcony at dawn and together with a cup of hot chocolate, it's a moment that I've been longing. There you go TripAdvisor; your 200 characters minimum.",ui_bubble_rating bubble_50
1669039678-4259,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"We were staying in the 2 bedrooms suite facing the Melaka river. 
Not really a good experience as my son and my wife got bitten by insects in the room. Thick dusts was seen under cabinets. After seeing the dusts, I am bit worried whether they did sanitize the room or not. After you have paid nearly rm2000 (after discount), normally we expect good quality from a 5 star hotel, right? Maybe my expectation was too high.",ui_bubble_rating bubble_20
1669039678-4260,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I enjoy the stay and hospitality, unfortunately I was surprise that the table for my berbuka puas was near to the smoking area.  Perhaps in future, grilled bar shall mention to the customer about it.  Thank you.",ui_bubble_rating bubble_50
1669039678-4261,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"I stayed here with my five year old daughter,Jamie.We chose the studio river room.The room was beautiful .My daughter enjoyed the bath tub and I loved the balcony overlooking the river.The food was delicious.Good service too.All the Staffs from reception,room service to housekeeping was friendly,helpful and kind.We even enjoyed the infinity pool!Thank you for making our stay comfortable,safe and pleasant.",ui_bubble_rating bubble_50
1669039678-4262,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Everything was great. Except for the noise came from Taming Sari. The location was accessible. We could just walk to the Jonker Street and around the cruise area. Since we came to the hotel in cmco period, not many people around. We enjoy the pool ourselve 😊",ui_bubble_rating bubble_50
1669039678-4263,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,It has been a great vacation for us in Casa Del Rio Melaka....Due to MCO there was not many choice on selection of food...Butwe managed...Sakara had been a great experience for us...The quality of massage was excellent...my mother liked it very much...Thank you very much...,ui_bubble_rating bubble_50
1669039678-4264,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,I recently ordered a Chinese New Year set dinner from Casa Del Rio. I would say that initially was a bit disappointed with the portion of the vegetables given. However after I lodged a complaint what surprised me most is the recovery service offered. They sent a box of pastries to my door step. Thank you Casa Del Rio for making it a memorable festive season in these hard times,ui_bubble_rating bubble_50
1669039678-4265,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,The hotel location is strategic where almost all Melaka hotspot is just around the corner. We just walk and enjoy the river view so much! The hotel is welcoming and safe where all C19 control in placed.The staffs are friendly and helpful. We definitely come back.,ui_bubble_rating bubble_50
1669039678-4266,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"The room that we got was the one with the jacuzzi outside. The room was really nice altho the decor might need some upgrading. The staff were very friendly and helpful. The view at night was wonderful. Colourful lights along the riverside. 

What we also love is that the hotel is the walking distance to bandar town itself. Altho there was no traffic (weekdays) but I really love the fact that we don't need to drive out to look for parking to get to town. 

Would I recommend the place? Definitely!",ui_bubble_rating bubble_50
1669039678-4267,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"The suite was spacious and comfortable. Cleanliness require improvement. The jacuzzi need to be cleaned and housekeeping need to pay attention to details for example ensure all the tables are clean, water taps must be off after completion.",ui_bubble_rating bubble_30
1669039678-4268,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Luck was on my side when my booking went through at Casa Del Rio after many years of trying! Upon checking in, I understood why the hotel is a favourite amongst holiday makers - the hotel itself is beautiful - its architecture and ambiance, the facilities. The rooms are spacious; I had chosen 2 Deluxe Rooms facing the river and I must say the   lights works along the river at nights are absolutely mind blowing! The beds are extra large and super comfy, with a selection of pillows for you to choose from. The bathroom is just as large as the bedroom, with an extra large (and deep!) bath tub and a shower. With a room as cosy and comfy as this, who would want to leave the room?? 😬

The hotel also has an infinity pool on its top floor, over looking Jonker Street down below, A Famosa at the top of the hill and the South China Sea on the far end. Perfect place to watch the sunset! 😍 

Eventhough Malacca offers the best Peranakan and Portuguese cuisines all around town, we chose to mostly dine in through out our stay due to the pandemic. Best decision ever, as the dishes offered are extremely delicious! My mother couldnt get enough of the resto’s Nyonya Curry Laksa (she had it for two days straight!) The staffers were indeed very kind and ever so friendly - from the front office to the housekeeping personnel. My mum says that it is the typical trait of a Malaccan, and fully concur with her on that!

The hotel is just a stone throw away from Jonker Street and other tourist attraction sites. Restaurants are in abundance within the surrounding area, offering local cuisines to patrons. I kind of felt as though I was in Penang, but a smaller and cleaner version of it! Casa Del Rio will now be our favourite new getaway destination down south and we look forward to returning real soon!",ui_bubble_rating bubble_50
1669039678-4269,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,Everything good. The room was thoroughly sanitized. A nice place to bring your family members whereby the location of the hotel is very strategic at the Melaka City. In walking distance you can reach many interesting places.,ui_bubble_rating bubble_50
1669039678-4270,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Thumbs up for the cleanliness (can be improved further).  Varieties of food choice, was looking forward to try its egg Benedict again but no longer served.  Looking forward to my next trip with family members.",ui_bubble_rating bubble_50
1669039678-4271,https://www.tripadvisor.com/Hotel_Review-g306997-d1859159-Reviews-Casa_del_Rio_Melaka-Melaka_Central_Melaka_District_Melaka_State.html,"Always wanted to stay in this hotel for a long time and this time we managed to stay here for 3-nights! After stayed in Casa Del Mar Langkawi, same group hotel with Case Del Rio a year ago, we know we will not be disappointed. 

From the moment we stepped in to the hotel, from check in, to the housekeeping, restaurants... etc, everything was perfect. The staff were also friendly, helpful and courteous. 

The room and bathroom was big & spacious. Breakfast spread selection not so big but good enough. 

We had our New Year dinner @River Grill. Food was perfect. I’ll review in Restaurants. 

Overall, we had a great New Year celebration 🎉 in CDR. We will definitely stay here again.",ui_bubble_rating bubble_50
